website,cdns,cdn_types,uses_third_party,critical_dependency,redundant,mult_third,step_id
livekit.io,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
livelib.ru,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
livelikeapp.com,microsoft|amazon,"{""microsoft"": ""private"", ""amazon"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
livelikecdn.com,microsoft|amazon,"{""microsoft"": ""private"", ""amazon"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
livelikelou.org,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
livelo.com.br,microsoft|akamai,"{""microsoft"": ""private"", ""akamai"": ""third""}",True,False,True,False,"step 3, step 6, "
livemail.co.uk,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
livemapmedia.com,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
livemarketshoppers.com,microsoft|amazon,"{""microsoft"": ""private"", ""amazon"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
livemaster.by,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
livemaster.ru,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
liveme.com,microsoft|baishan,"{""microsoft"": ""private"", ""baishan"": ""third""}",True,False,True,False,"step 3, step 6, "
livemediahost.com,microsoft|cloudflare|twitter,"{""microsoft"": ""private"", ""cloudflare"": ""private"", ""twitter"": ""private""}",False,False,True,False,"step 3, step 5 (SOA), step 6, "
livemint.com,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
livenation.com,microsoft|fastly,"{""microsoft"": ""private"", ""fastly"": ""third""}",True,False,True,False,"step 3, step 6, "
livenationinternational.com,microsoft|amazon,"{""microsoft"": ""private"", ""amazon"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
liveoauth.com,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
liveoficial.com.br,microsoft|amazon,"{""microsoft"": ""private"", ""amazon"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
livepackagetracker.co,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
liveperson.com,microsoft|netlify,"{""microsoft"": ""private"", ""netlify"": ""third""}",True,False,True,False,"step 3, step 6, "
liveperson.net,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
livepix.gg,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
liveplugins.com,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
livepositively.com,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
liveproxies.io,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
liveramp.com,microsoft|amazon|cloudflare,"{""microsoft"": ""private"", ""amazon"": ""third"", ""cloudflare"": ""third""}",True,False,True,True,"step 3, step 5 (SOA), step 7, "
livere.org,microsoft|amazon,"{""microsoft"": ""private"", ""amazon"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
liveresult.ru,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
liverpool.com.mx,microsoft|akamai,"{""microsoft"": ""private"", ""akamai"": ""third""}",True,False,True,False,"step 3, step 6, "
liverpoolecho.co.uk,microsoft|amazon,"{""microsoft"": ""private"", ""amazon"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
liverpoolfc.com,microsoft|amazon,"{""microsoft"": ""private"", ""amazon"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
liverpoolmuseums.org.uk,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
liverpoolsouthpastoralarea.org.uk,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
liverpooluniversitypress.co.uk,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
liveru.sh,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
livescience.com,microsoft|amazon|fastly,"{""microsoft"": ""private"", ""amazon"": ""third"", ""fastly"": ""third""}",True,False,True,True,"step 3, step 5 (SOA), step 6, "
livescore.bz,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
livescore.co.kr,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
livescore.com,microsoft|google,"{""microsoft"": ""private"", ""google"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
livescore.com.tr,microsoft|google,"{""microsoft"": ""private"", ""google"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
livescore.cz,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 6, "
livescore.in,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
livescorebet.com,microsoft|google,"{""microsoft"": ""private"", ""google"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
livescores.biz,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
livescores.com,microsoft|google,"{""microsoft"": ""private"", ""google"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
livesearch.app,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
livesense.tech,microsoft|google,"{""microsoft"": ""private"", ""google"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
liveseries.net,microsoft|amazon,"{""microsoft"": ""private"", ""amazon"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
liveservices.fr,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
livesession.io,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
liveshops.com.br,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
livesoccertv.com,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
livespanel.com,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
livesport.com,microsoft|twitter,"{""microsoft"": ""private"", ""twitter"": ""private""}",False,False,True,False,"step 3, step 6, "
livesport.cz,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
livesport.services,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
livesportmedia.eu,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
livesports077.com,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
livesporttv.com,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
livestack.tech,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
livestainable.co.za,microsoft|shopify,"{""microsoft"": ""private"", ""shopify"": ""third""}",True,False,True,False,"step 3, step 6, "
livestorm.co,microsoft|amazon,"{""microsoft"": ""private"", ""amazon"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
livestory.io,microsoft|amazon,"{""microsoft"": ""private"", ""amazon"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
livestream.com,microsoft|amazon|fastly,"{""microsoft"": ""private"", ""amazon"": ""third"", ""fastly"": ""third""}",True,False,True,True,"step 3, step 5 (SOA), step 6, "
livesudoku.com,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
livesupporti.com,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
livetenis.ro,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
livetex.me,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
livetex.ru,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
livetrafficfeed.com,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
livetruematch.com,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
livetv.sx,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
livetv899.me,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
livetv901.me,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
livetvstream.co.uk,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
liveu.tv,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
liveuamap.com,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
livevox.com,microsoft|amazon,"{""microsoft"": ""private"", ""amazon"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
livewallpapers.com,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
livewebinar.com,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
livewfcast.com,microsoft|amazon,"{""microsoft"": ""private"", ""amazon"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
liveworksheets.com,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
livex.ai,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
lixt.ch,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
lizalive.com,microsoft|amazon|firebase,"{""microsoft"": ""private"", ""amazon"": ""third"", ""firebase"": ""third""}",True,False,True,True,"step 3, step 5 (SOA), step 6, "
lizhouicloud.com,apple,"{""apple"": ""private""}",False,False,False,False,"step 3, "
lmfdb.org,google,"{""google"": ""private""}",False,False,False,False,"step 5 (SOA), "
lmni-bshog.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
ln-dc-msedge.net,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
ln-msedge.net,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
lnk.to,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
loblaws.ca,amazon|akamai,"{""amazon"": ""private"", ""akamai"": ""third""}",True,False,True,False,"step 3, step 6, "
loca.lt,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
local.ch,google,"{""google"": ""private""}",False,False,False,False,"step 5 (SOA), "
localautomation.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
localnews8.com,fastly,"{""fastly"": ""private""}",False,False,False,False,"step 7, "
localtonet.com,twitter,"{""twitter"": ""private""}",False,False,False,False,"step 6, "
locket.live,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
lockincomp.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 6, "
logos.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
logr-in.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
logr-ingest.com,cloudflare|twitter,"{""cloudflare"": ""private"", ""twitter"": ""private""}",False,False,True,False,"step 5 (SOA), step 6, "
logz.io,fastly,"{""fastly"": ""private""}",False,False,False,False,"step 7, "
lolz.live,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
longportapp.com,amazon|alibaba,"{""amazon"": ""private"", ""alibaba"": ""private""}",False,False,True,False,"step 5 (SOA), step 6, "
loongwallpaper.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
looti.net,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
looti.org,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
lotlinx.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 7, "
lovelive-anime.jp,microsoft|amazon,"{""microsoft"": ""private"", ""amazon"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
lovoo-live.com,microsoft|amazon,"{""microsoft"": ""private"", ""amazon"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
loyalfans.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
lrkt-in.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
ls2echo.com,apple,"{""apple"": ""private""}",False,False,False,False,"step 5 (SOA), "
lsosad.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
lswcdn.net,leaseweb,"{""leaseweb"": ""private""}",False,False,False,False,"step 2, "
lucidworks.com,amazon|cloudflare,"{""amazon"": ""private"", ""cloudflare"": ""private""}",False,False,True,False,"step 5 (SOA), step 7, "
luckycrush.live,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
luckyfriday.io,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
ludus-app.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
lulus.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
lumeriq.live,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
lumtest.com,amazon|twitter,"{""amazon"": ""private"", ""twitter"": ""private""}",False,False,True,False,"step 5 (SOA), step 6, "
lumu.net,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
lunamedia.live,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
lunar.icu,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
lura.live,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""private""}",False,False,True,False,"step 3, step 5 (SOA), "
luticlip.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
luxerone.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
lv.network,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
lvbet.com,google|twitter,"{""google"": ""private"", ""twitter"": ""private""}",False,False,True,False,"step 5 (SOA), step 6, "
lxdns.com,wangsu,"{""wangsu"": ""private""}",False,False,False,False,"step 2, "
lystit.com,amazon|twitter,"{""amazon"": ""private"", ""twitter"": ""private""}",False,False,True,False,"step 5 (SOA), step 6, "
m-w.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
m2.nz,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
m247-fi-01.live,microsoft|gcore,"{""microsoft"": ""private"", ""gcore"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
m247-fi-02.live,microsoft|gcore,"{""microsoft"": ""private"", ""gcore"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
m32.media,google,"{""google"": ""private""}",False,False,False,False,"step 5 (SOA), "
m4u.com.br,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
machines4u.com.au,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
machotube.tv,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
machsupport.com,twitter,"{""twitter"": ""private""}",False,False,False,False,"step 6, "
macroaxis.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
magento.cloud,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
magentosite.cloud,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
magersandquinn.com,sucuri,"{""sucuri"": ""private""}",False,False,False,False,"step 7, "
magic.link,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
magiceraser.live,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
magnet.me,telegram,"{""telegram"": ""private""}",False,False,False,False,"step 6, "
magnetmail.net,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
magnus.ms,cloudflare|fastly,"{""cloudflare"": ""private"", ""fastly"": ""private""}",False,False,True,False,"step 5 (SOA), step 7, "
mailamericas.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
mailcow.email,fastly,"{""fastly"": ""private""}",False,False,False,False,"step 7, "
mailgun.net,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
mailin.fr,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
mailinblue.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
mailplus.nl,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
mailspamprotection.com,google,"{""google"": ""private""}",False,False,False,False,"step 5 (SOA), "
maine.gov,incapsula,"{""incapsula"": ""private""}",False,False,False,False,"step 5 (SOA), "
mainstay.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
maintenanceconnection.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
mairie.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
maispagamentos.com.br,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
maistodos.com.br,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
makeprosimp.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
makeup.com.ua,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
makeup.global,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
makeup.pl,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
makeupstore.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
makeword.ru,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
managedoffsitebackup.net,google,"{""google"": ""private""}",False,False,False,False,"step 5 (SOA), "
mancala66.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
mandarb.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
mangapsk.ru,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
mania.kr,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
mantis-intelligence.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
manualdaweb.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
manualzz.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 7, "
manuscriptcentral.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
mapify.so,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
maplemedia.io,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
mapple.net,apple,"{""apple"": ""private""}",False,False,False,False,"step 3, "
mapplehotels.com,apple|cloudflare,"{""apple"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
maps.apple,apple,"{""apple"": ""private""}",False,False,False,False,"step 1, "
marathonguide.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
marfeel.com,amazon|fastly,"{""amazon"": ""private"", ""fastly"": ""private""}",False,False,True,False,"step 5 (SOA), step 6, "
mariadb.org,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
marist.edu,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
maritimegate.net,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
marketing-hub.net,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
marketingautomation.services,google,"{""google"": ""private""}",False,False,False,False,"step 5 (SOA), "
marketiq.com,amazon|google,"{""amazon"": ""private"", ""google"": ""private""}",False,False,True,False,"step 5 (SOA), step 7, "
marketup.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
markreptiloid.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
marmot-cloud.com,alibaba,"{""alibaba"": ""private""}",False,False,False,False,"step 6, "
marphezis.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
martinhash.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
martinmotorsports-store.ca,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 7, "
marvel.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 7, "
marvelapp.com,cloudflare|fastly,"{""cloudflare"": ""private"", ""fastly"": ""private""}",False,False,True,False,"step 5 (SOA), step 7, "
mashery.com,cloudflare|amazon,"{""cloudflare"": ""private"", ""amazon"": ""private""}",False,False,True,False,"step 5 (SOA), step 6, "
masmovil.com,google,"{""google"": ""private""}",False,False,False,False,"step 5 (SOA), "
masslive.com,microsoft|akamai,"{""microsoft"": ""private"", ""akamai"": ""third""}",True,False,True,False,"step 3, step 6, "
mastec.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
master.live,microsoft|amazon,"{""microsoft"": ""private"", ""amazon"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
masterbuilder.kr,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
mastertopforum.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
mastertopforum.net,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
mastodon.top,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
matador.ai,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
matbao.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
maticooads.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
matterhorn-wholesale.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
mattermasters.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 7, "
mauve.cloud,google,"{""google"": ""private""}",False,False,False,False,"step 5 (SOA), "
maxcdn.com,stackpath|cloudflare,"{""stackpath"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 2, step 5 (SOA), "
maxma.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
maxxxcdn.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
mazeedplus.com,cloudflare|google,"{""cloudflare"": ""private"", ""google"": ""private""}",False,False,True,False,"step 5 (SOA), step 7, "
mb3admin.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
mcafee.com,akamai,"{""akamai"": ""private""}",False,False,False,False,"step 6, "
mcdl.info,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 5 (SOA), "
mcgrp.ru,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
mclaneco.com,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 5 (SOA), "
mcr-msedge.net,microsoft,"{""microsoft"": ""private""}",False,False,False,False,"step 3, "
mcsservice.live,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
mcstats.org,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
md-hq.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
mdiecast.com,twitter,"{""twitter"": ""private""}",False,False,False,False,"step 6, "
mdpr.jp,amazon|fastly,"{""amazon"": ""private"", ""fastly"": ""private""}",False,False,True,False,"step 5 (SOA), step 7, "
mdscpxchg.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
mdstrm.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
mearicloud.com,apple,"{""apple"": ""private""}",False,False,False,False,"step 3, "
mebmarket.com,twitter,"{""twitter"": ""private""}",False,False,False,False,"step 6, "
medex.com.bd,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
media-amazon.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 2, "
mediadelivery.net,microsoft|bunnycdn,"{""microsoft"": ""private"", ""bunnycdn"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
medianova.com,medianova,"{""medianova"": ""private""}",False,False,False,False,"step 2, "
mediaset.net,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 6, "
mediasetinfinity.es,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 6, "
mediasystems.am,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
mediatradecraft.com,twitter|cloudflare,"{""twitter"": ""private"", ""cloudflare"": ""private""}",False,False,True,False,"step 6, step 7, "
mediavine.com,mediavine|google|fastly,"{""mediavine"": ""private"", ""google"": ""third"", ""fastly"": ""third""}",True,False,True,True,"step 2, step 5 (SOA), step 6, "
mediaworks.nz,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
medibang.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
medicarelist.com,amazon|twitter,"{""amazon"": ""private"", ""twitter"": ""private""}",False,False,True,False,"step 5 (SOA), step 6, "
medisafeproject.com,twitter,"{""twitter"": ""private""}",False,False,False,False,"step 6, "
meegolive.club,microsoft|cloudflare,"{""microsoft"": ""private"", ""cloudflare"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
meeshoapi.com,google,"{""google"": ""private""}",False,False,False,False,"step 5 (SOA), "
meetcarrot.com,cloudflare|twitter,"{""cloudflare"": ""private"", ""twitter"": ""private""}",False,False,True,False,"step 5 (SOA), step 6, "
meetcircle.co,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
meetme-live.com,microsoft|amazon,"{""microsoft"": ""private"", ""amazon"": ""third""}",True,False,True,False,"step 3, step 5 (SOA), "
meeyland.com,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
megapixl.com,amazon,"{""amazon"": ""private""}",False,False,False,False,"step 5 (SOA), "
megazip.ru,cloudflare,"{""cloudflare"": ""private""}",False,False,False,False,"step 5 (SOA), "
